cuenta,nomenclatura,porcentaje_copropiedad,superficie_mejoras,superficie_mejoras_propias,superficie_mejoras_comunes,superficie_parcela,antiguedad,puntaje,d_viasprin,cantidad_cuentas,cantidad_cuentas_250,vut,x,y,valor_omi,fechavalor,valuacion_,log_valuacion,log_val_omi,fechavalor_dt
110143276651,1101010406007020,0.045,76.72,58.21,18.51,418.46,21.0,64.0,350,21,3745,460,4385943.913,6524658.049,74400000.0,05/2024,58836781.97931799,7.769648918771243,7.87157294138317,2024-05-01
110124441986,1101010406007032,0.039,79.83,64.41,15.42,332.4597,17.0,64.0,350,32,2827,500,4385843.035,6524663.868,12179999.999999998,01/2022,10264410.3908,7.011334049950457,7.085647323953216,2022-01-01
110124229197,1101010406007034,0.124,47.54,33.0,14.54,91.3999,18.0,64.0,350,8,2760,500,4385835.837,6524676.852,248000000.0,03/2024,34514356.963372,7.537999799046703,8.394451682577404,2024-03-01
110123919017,1101010406010033,0.038,74.23,55.0,19.23,390.06,27.0,64.0,350,41,2166,540,4385855.727,6524526.301,10962000.0,05/2022,8229142.774372,6.915354650107754,7.039889837354359,2022-05-01
110117892522,1101010406010035,0.107,83.77,63.0,20.77,447.01,53.0,64.0,350,15,2102,540,4385835.953,6524532.806,27692970.0,11/2023,11599581.564594,7.064442360506627,7.442369550895083,2023-11-01
110124041287,1101010406010042,0.029,67.62,51.0,16.62,390.03,21.0,64.0,350,37,1872,540,4385809.237,6524542.201,23509140.0,10/2023,9709535.871621,6.987198515294595,7.371236760738062,2023-10-01
110124041333,1101010406010042,0.029,67.56,51.0,16.56,390.03,21.0,64.0,350,37,1872,540,4385809.237,6524542.201,68200000.0,09/2024,25979753.10716,7.414635036251677,7.833784381024433,2024-09-01
110124041376,1101010406010042,0.03,70.07,53.0,17.07,390.03,21.0,64.0,350,37,1872,540,4385809.237,6524542.201,10556000.0,08/2022,9864922.539552,6.994093723498059,7.023499422689966,2022-08-01
110123812018,1101010406023015,0.028,51.61,39.0,12.61,223.7,28.0,64.0,350,34,1184,800,4385298.756,6524595.044,18727620.0,10/2023,16955839.045614,7.229319310960888,7.272482611748257,2023-10-01
110123170661,1101010406023017,0.052,45.85,35.0,10.85,353.02,50.0,64.0,300,13,922,800,4385389.838,6524559.294,13946100.0,08/2023,12930500.858576,7.111615381042851,7.144452806113689,2023-08-01
110123268491,1101010406023018,0.082,71.32,55.0,16.32,350.04,33.0,64.0,300,16,943,340,4385384.597,6524542.777,9135000.0,07/2022,9614575.798618998,6.982930172810646,6.960708599230369,2022-07-01
110123975979,1101010406030011,0.032,65.06,46.0,19.06,335.94,25.0,64.0,300,39,2007,650,4385865.385,6524472.439,84320000.00000001,06/2024,45364372.720674,7.656714919588193,7.925930603019022,2024-06-01
110124506999,1101010406032050,0.038,103.59,78.84,24.75,429.591,17.0,64.0,250,40,1414,800,4385801.681,6524405.565,124000000.0,09/2024,98914799.795016,7.995261280704055,8.093421688664609,2024-09-01
110123193831,1101010406037001,0.04,39.06,36.0,3.06,395.0,38.0,64.0,200,24,1036,320,4385277.216,6524462.236,5075000.0,04/2022,4368083.501445,6.640291031289241,6.70543613216051,2022-04-01
110123246748,1101010406064010,0.093,67.35,50.0,17.35,218.97,34.0,64.0,200,13,2176,700,4385901.801,6524373.455,48360000.0,07/2024,46564188.497793,7.668052047971719,7.684486301169183,2024-07-01
110123113390,1101010406065016,0.056,47.14,34.0,13.14,454.0,36.0,64.0,150,19,2824,850,4385932.743,6524304.517,6496000.0,07/2022,6607866.393758,6.820061319007087,6.812646083088792,2022-07-01
110140253227,1101010407033003,0.058,50.71,38.0,12.71,423.47,15.0,64.0,50,15,1098,340,4385671.48,6523542.568,8526000.0,08/2022,7386622.337525,6.868445953819268,6.930745379248769,2022-08-01
110123250125,1101010408001003,0.01,60.64,44.0,16.64,603.97,34.0,64.0,0,107,6195,2800,4386837.551,6523751.369,105400000.0,08/2024,50026150.465152,7.699197093694184,8.02284061499697,2024-08-01
110120072234,1101010408002008,0.092,212.93,155.0,57.93,271.99,48.0,64.0,0,21,6614,2800,4386880.019,6523767.223,204600000.0,03/2025,208435050.465907,8.318970753870268,8.310905631498793,2025-03-01
110122983331,1101010408002016,0.013,65.41,51.0,14.41,583.03,38.0,64.0,0,89,6538,2800,4386869.339,6523756.359,74400000.0,09/2024,56329967.272536,7.750739506622065,7.87157294138317,2024-09-01
110123693949,1101010408003014,0.015,58.68,45.0,13.68,460.06,31.0,95.78,0,74,5679,2800,4386891.394,6523720.415,74400000.0,08/2024,80653747.284512,7.906624555499973,7.87157294138317,2024-08-01
110121194023,1101010408004002,0.019,58.99,43.0,15.99,552.01,44.0,64.0,0,51,5475,2800,4386855.05,6523672.19,74276000.0,09/2024,75894502.30584,7.88021032305771,7.870848513398583,2024-09-01
110124276624,1101010408004008,0.017,44.75,33.0,11.75,280.0,26.0,64.0,0,50,5543,3200,4386883.513,6523658.067,9947000.0,08/2022,7146218.23828,6.854076335755965,6.997692161602575,2022-08-01
110123348893,1101010408004026,0.031,39.41,29.0,10.41,454.02,32.0,64.0,0,27,4111,1700,4386806.639,6523621.979,8120000.0,08/2022,7759543.346802,6.889836219521129,6.9095560827257145,2022-08-01
110122997766,1101010408004040,0.06,117.01,92.0,25.01,266.02,70.0,64.0,0,39,5449,3200,4386894.184,6523676.233,54810000.0,01/2022,16793023.323243994,7.225128917020556,7.738859809995836,2022-01-01
110123204603,1101010408005034,0.027,45.66,32.0,13.66,267.96,35.0,64.0,0,34,4102,2500,4386769.575,6523642.423,62000000.00000001,09/2024,55818500.648124,7.746778174419086,7.792391696503003,2024-09-01
110123204549,1101010408005034,0.037,63.22,44.0,19.22,267.96,35.0,64.0,0,34,4102,2500,4386769.575,6523642.423,11165000.0,01/2022,9424313.913385,6.974249789631094,7.047858766305303,2022-01-01
110123267915,1101010408006001,0.017,77.11,54.0,23.11,648.51,33.0,64.0,0,65,3433,1800,4386715.106,6523592.226,105400000.0,04/2024,58490957.8092,7.7670887405654385,8.02284061499697,2024-04-01
110123384539,1101010408006027,0.009,41.8,30.0,11.8,517.01,31.0,96.0,0,86,2422,1800,4386605.838,6523523.168,11165000.0,08/2022,9898598.646261,6.995573759353296,7.047858766305303,2022-08-01
110123904401,1101010408008019,0.064,71.12,53.0,18.12,344.03,25.0,64.0,0,21,5283,3200,4386765.357,6523334.847,79360000.0,05/2024,165881283.927672,8.21979739077949,7.899601664618583,2024-05-01
110124236690,1101010408008041,0.036,80.78,59.0,21.78,336.0,19.0,64.0,0,29,5112,3200,4386765.915,6523318.788,155000000.0,04/2025,153694392.983867,8.186658026860359,8.190331700972191,2025-04-01
110142167671,1101010408011070,0.02,54.15,40.0,14.15,391.6197,13.0,64.0,0,47,2028,1500,4386519.648,6523474.634,74400000.0,03/2024,92451204.974715,7.965912580662828,7.87157294138317,2024-03-01
110142168065,1101010408011070,0.022,60.86,45.0,15.86,391.6197,13.0,64.0,0,47,2028,1500,4386519.648,6523474.634,69440000.0,06/2024,104555584.774524,8.019347239509042,7.841609718422676,2024-06-01
110123664337,1101010408011088,0.018,45.4,32.0,13.4,526.02,28.0,63.79,0,51,2181,1500,4386511.308,6523452.476,9135000.0,04/2022,7045492.611779998,6.8479114254599285,6.960708599230369,2022-04-01
110123664442,1101010408011088,0.019,46.91,33.0,13.91,526.02,30.0,63.79,0,51,2181,1500,4386511.308,6523452.476,56420000.0,07/2024,42539313.856788,7.628790490824997,7.751433089516874,2024-07-01
110123664388,1101010408011088,0.02,49.65,35.0,14.65,526.02,30.0,63.79,0,51,2181,1500,4386511.308,6523452.476,6597500.0,05/2022,7696801.772484,6.886310358078344,6.819379464719211,2022-05-01
110141329561,1101010408021039,0.02,42.06,29.51,12.55,205.3693,15.0,68.0,0,30,2908,1700,4386460.957,6523280.655,80600000.0,07/2024,48240925.86219,7.68341564339552,7.90633504719336,2024-07-01
110123668090,1101010408021041,0.011,55.14,40.0,15.14,626.07,29.0,64.0,0,77,2797,1700,4386482.701,6523356.349,57660000.0,06/2024,43695890.70126,7.640440606413302,7.7608746455841775,2024-06-01
110123668456,1101010408021041,0.014,68.86,50.0,18.86,626.07,27.0,64.0,0,77,2797,1700,4386482.701,6523356.349,78740000.0,05/2024,54967367.259986,7.740104944214655,7.896195415969761,2024-05-01
110124551391,1101010408021044,0.019,73.07,55.0,18.07,324.8996,15.0,64.0,0,58,2549,1700,4386495.313,6523374.823,24704520.0,12/2023,24281808.69527,7.385281051076257,7.392776437700297,2023-12-01
110140883948,1101010408022055,0.008,41.86,35.0,6.86,1338.4398,14.0,70.95,50,71,4341,950,4386598.178,6523275.27,22712220.0,08/2023,17500406.192424,7.243048153792892,7.356259605416601,2023-08-01
110140883921,1101010408022055,0.011,53.89,45.0,8.89,1338.4398,14.0,70.94,50,71,4341,950,4386598.178,6523275.27,19923000.0,12/2023,21035056.790052,7.3229437095009215,7.299354756757155,2023-12-01
110140685615,1101010408023017,0.003,17.38,13.0,4.38,840.0,12.0,38.88,0,85,6520,3200,4386732.032,6523258.524,19840000.0,02/2025,30207633.806976,7.480116722277871,7.297541689708002,2025-02-01
110123258339,1101010408023040,0.021,33.71,27.0,6.71,891.06,35.0,64.0,50,42,5347,1200,4386667.8,6523294.738,7713999.999999998,04/2022,7717781.794139,6.8874925518158046,6.887279690829537,2022-04-01
110123258266,1101010408023040,0.026,41.22,33.0,8.22,891.06,35.0,64.0,50,42,5347,1200,4386667.8,6523294.738,45880000.0,09/2024,48477193.118688,7.685537474730096,7.6616234186951075,2024-09-01
110124338727,1101010408029002,0.075,87.61,59.0,28.61,540.15,21.0,64.0,50,16,1918,320,4385942.684,6523456.408,68200000.0,07/2024,96533553.517821,7.984678297892731,7.833784381024433,2024-07-01
110124681553,1101010408029021,0.005,21.97,15.0,6.97,789.5088,14.0,64.0,50,79,2008,900,4385939.507,6523424.915,14880000.0,02/2025,27058129.035488,7.432297779573852,7.172602960396316,2025-02-01
110124681642,1101010408029021,0.014,56.54,39.0,17.54,789.5088,14.0,64.0,50,79,2008,900,4385939.507,6523424.915,8526000.0,08/2022,10965334.211125,7.040021912631566,6.930745379248769,2022-08-01
110124681740,1101010408029021,0.016,65.25,45.0,20.25,789.5088,14.0,64.0,50,79,2008,900,4385939.507,6523424.915,12586000.0,09/2022,12632064.97302,7.10147438517976,7.099887761917621,2022-09-01
110142947366,1101010408040047,0.006,65.13,46.17,18.96,1018.7512,13.0,90.32,0,158,2566,600,4386435.038,6523020.436,9135000.0,08/2022,11377572.252084,7.056049640300026,6.960708599230369,2022-08-01
110142947871,1101010408040047,0.007,75.88,53.76,22.12,1018.7512,13.0,90.31,0,158,2566,600,4386435.038,6523020.436,83080000.0,07/2024,78552302.44708,7.895158924699846,7.919496493090486,2024-07-01
110121905876,1101010408052034,0.005,29.87,23.0,6.87,1116.12,41.0,37.18,0,72,6953,3200,4386680.131,6523141.251,37200000.0,09/2024,33082785.72524,7.519602085173733,7.57054295155648,2024-09-01
110123771834,1101010408052044,0.008,35.0,28.0,7.0,538.0,28.0,64.0,0,124,5399,2500,4386638.386,6523141.363,9744000.0,08/2022,10366607.946915,7.015636716226201,6.98873731985925,2022-08-01
110123771931,1101010408052044,0.009,39.99,32.0,7.99,538.0,28.0,64.0,0,124,5399,2500,4386638.386,6523141.363,7511000.0,03/2022,8756635.730894998,6.942337333373297,6.8756978198013305,2022-03-01
110123772962,1101010408052044,0.01,41.26,33.0,8.26,538.0,28.0,64.0,0,124,5399,2500,4386638.386,6523141.363,59520000.0,01/2024,77016839.89049001,7.886585700576432,7.774662929834436,2024-01-01
110124114233,1101010408052045,0.008,44.31,36.0,8.31,498.99,20.0,64.0,0,110,4837,2500,4386599.673,6523149.152,66959999.99999999,07/2024,40392976.503979,7.606305867675728,7.825815451471083,2024-07-01
110140423645,1101010408053016,0.034,50.28,28.0,22.28,129.2803,12.0,64.0,0,21,4886,2500,4386616.35,6523101.517,86800000.0,01/2025,57610793.56526999,7.760503865036154,7.938519730179885,2025-01-01
110124616891,1101010408053023,0.018,60.28,45.0,15.28,409.0,14.0,64.0,0,52,4642,2500,4386587.799,6523101.655,71920000.0,05/2024,63860565.460944,7.80523276653307,7.856849684763749,2024-05-01
110122211771,1101010408060008,0.099,43.3,31.0,12.3,167.01,41.0,54.91,0,14,2626,1700,4386435.035,6523213.479,9947000.0,02/2022,7974911.013039,6.901725900197879,6.997692161602575,2022-02-01
110123164415,1101010408062009,0.068,63.36,49.0,14.36,351.01,39.0,56.75,0,19,4220,950,4386571.952,6523195.904,13804000.0,08/2022,9176672.878981002,6.962685298003172,7.140004982080944,2022-08-01
110124220289,1101010408062014,0.012,44.85,33.0,11.85,307.0063,19.0,64.0,0,62,3229,1700,4386501.831,6523182.895,74400000.0,05/2024,33934308.342936,7.530639014523385,7.87157294138317,2024-05-01
110121910535,1101010408063011,0.043,68.02,55.0,13.02,270.01,42.0,57.87,0,15,3001,1500,4386473.064,6523128.622,19923000.0,12/2023,16156012.716479,7.20833421321475,7.299354756757155,2023-12-01
110124365716,1101010408063017,0.01,55.57,41.31,14.26,479.8898,17.0,72.0,0,91,3735,1800,4386526.29,6523134.187,76880000.0,07/2024,47761121.83236,7.679074528216915,7.88581338030948,2024-07-01
110123911733,1101010409002008,0.008,43.26,37.0,6.26,599.34,25.0,61.66,0,37,7426,3500,4387054.033,6523712.0,70680000.0,06/2024,56431069.80111201,7.751518291251823,7.849296546979244,2024-06-01
110117970981,1101010409002009,0.018,139.45,92.0,47.45,741.91,52.0,96.0,0,110,7723,4200,4387038.901,6523698.76,26390000.0,09/2022,21261253.272968,7.327588881436617,7.421439406676831,2022-09-01
110117971015,1101010409002009,0.018,137.45,90.0,47.45,741.91,52.0,96.0,0,110,7723,4200,4387038.901,6523698.76,173600000.0,07/2024,142231292.74098,8.152995160414864,8.239549723342169,2024-07-01
110117971007,1101010409002009,0.022,162.71,107.0,55.71,741.91,52.0,96.0,0,110,7723,4200,4387038.901,6523698.76,61761300.0,08/2023,60890747.561,7.784551313090708,7.790716435824601,2023-08-01
110117366065,1101010409002018,0.036,98.12,82.0,16.12,487.03,63.0,64.0,0,23,7353,4000,4387055.723,6523738.057,136400000.0,06/2024,122842852.747623,8.089349896931317,8.134814373504437,2024-06-01
110142163977,1101010409003003,0.002,15.39,11.0,4.39,473.069,12.0,46.89,0,116,8311,4000,4387111.372,6523721.211,24800000.0,04/2025,29799860.481444,7.474214245351949,7.394451698338091,2025-04-01
110142164761,1101010409003003,0.012,92.06,65.0,27.06,473.069,12.0,64.04,0,116,8311,4000,4387111.372,6523721.211,21315000.0,08/2022,25166138.701482,7.400816603116098,7.328685357358214,2022-08-01
110123659058,1101010409003004,0.009,65.0,51.0,14.0,1053.34,31.0,64.0,0,133,8447,4000,4387124.411,6523705.603,18270000.0,04/2022,13664525.2238,7.135594578439488,7.261738571123445,2022-04-01
110121933268,1101010409003013,0.019,53.91,38.0,15.91,430.13,41.0,61.23,50,49,7628,3500,4387167.484,6523656.788,8120000.0,04/2022,6753405.797334,6.829522910614062,6.9095560827257145,2022-04-01
110123732651,1101010409003018,0.026,76.31,59.0,17.31,440.03,28.0,94.33,50,51,7942,3500,4387159.528,6523609.745,14210000.0,08/2022,16830002.613352,7.226084209217575,7.152594108490064,2022-08-01
110123972830,1101010409003019,0.048,62.11,48.0,14.11,226.02,22.0,64.0,50,17,7566,3500,4387144.256,6523621.661,114080000.0,08/2024,95892607.34932,7.981785131917038,8.05720951631472,2024-08-01
110122154521,1101010409003043,0.033,83.59,65.0,18.59,356.1,42.0,64.0,0,54,7769,4000,4387196.999,6523697.494,14007000.0,01/2022,20993684.613954,7.322088689239452,7.146345159655999,2022-01-01
110121882647,1101010409003047,0.033,100.06,76.0,24.06,411.08,44.0,63.47,0,49,7743,4000,4387098.104,6523726.738,121520000.0,06/2024,140253975.201075,8.146915182353922,8.084647764428581,2024-06-01
110122250768,1101010409003050,0.012,58.5,44.0,14.5,654.0,39.0,64.0,0,90,7879,4000,4387180.881,6523693.715,17255000.0,08/2022,13635991.357208002,7.134686749140652,7.236914988796701,2022-08-01
110123214340,1101010409003051,0.013,39.39,29.0,10.39,665.02,35.0,64.0,50,63,7833,3500,4387108.17,6523643.241,68200000.0,07/2024,65944668.40264501,7.819179695370151,7.833784381024433,2024-07-01
110123716892,1101010409004002,0.037,101.4,76.0,25.4,326.04,29.0,64.0,0,56,8205,3800,4387236.028,6523684.083,31465000.0,01/2022,25228276.46562,7.401887598804754,7.497827749885967,2022-01-01
110121937999,1101010409004010,0.027,72.08,53.0,19.08,389.04,42.0,64.0,0,49,9209,3800,4387326.403,6523660.678,14189700.0,08/2022,14033838.831985,7.147176515624317,7.151973244265212,2022-08-01
110121938944,1101010409004010,0.043,117.03,86.0,31.03,389.04,42.0,64.0,0,49,9209,3800,4387326.403,6523660.678,173600000.0,08/2024,180217915.47362,8.255797964439036,8.239549723342169,2024-08-01
110140165590,1101010409004016,0.031,59.65,45.0,14.65,341.1094,41.0,64.0,50,26,9406,3500,4387295.112,6523593.95,8729000.0,02/2022,9035754.99416,6.955964494512526,6.940964543245859,2022-02-01
110118391578,1101010409004032,0.068,89.87,74.0,15.87,372.0,52.0,64.0,50,17,8045,3500,4387209.865,6523624.986,142600000.0,07/2024,147969092.941568,8.170171014501127,8.15411952856139,2024-07-01
110122966364,1101010409004052,0.007,67.07,50.0,17.07,1609.95,41.0,62.0,50,94,9463,3500,4387262.619,6523593.768,15834000.0,08/2022,9014498.291383998,6.95494160892552,7.199590668031663,2022-08-01
110122966798,1101010409004052,0.015,147.98,110.0,37.98,1609.95,41.0,58.96,50,94,9463,3500,4387262.619,6523593.768,248000000.0,09/2024,120571017.281275,8.081242928756694,8.394451682577404,2024-09-01
110123964021,1101010409005006,0.003,50.2,42.0,8.2,2442.59,23.0,63.5,0,227,10293,3700,4387404.194,6523610.49,85560000.0,06/2024,61295344.86487501,7.787427499935416,7.932270780975396,2024-06-01
110123965159,1101010409005006,0.003,56.15,47.0,9.15,2442.59,23.0,63.5,0,227,10293,3700,4387404.194,6523610.49,74400000.0,08/2024,57725065.668907,7.761364443172959,7.87157294138317,2024-08-01
110143968171,1101010409005007,0.016,55.67,44.28,11.39,335.9095,13.0,80.0,0,52,9644,3700,4387431.456,6523623.761,84320000.00000001,08/2024,46530911.840716,7.6677415725804865,7.925930603019022,2024-08-01
110117988937,1101010409005013,0.047,55.62,43.0,12.62,324.03,53.0,64.0,50,20,9929,3500,4387436.353,6523597.423,128960000.0,09/2024,87017091.70756198,7.939604569164061,8.110455027828683,2024-09-01
110141786938,1101010409005021,0.039,52.5,39.0,13.5,202.1202,11.0,64.0,100,23,9967,3500,4387415.847,6523524.639,93000000.0,07/2024,71272493.35703099,7.85292195827132,7.968482953223768,2024-07-01
110122174930,1101010409005037,0.005,18.19,12.0,6.19,354.98,44.0,41.61,50,44,9542,3500,4387346.608,6523596.438,21080000.000000004,02/2025,11310537.398374,7.053483278477854,7.323870627142713,2025-02-01
110123717431,1101010409005040,0.021,60.11,51.0,9.11,358.98,29.0,94.0,50,38,9758,3500,4387356.806,6523624.82,23345000.0,01/2022,19497342.65044,7.289975446411796,7.368193896870143,2022-01-01
110120140787,1101010409005051,0.003,16.91,12.0,4.91,714.97,51.0,60.16,50,149,9885,3500,4387351.793,6523610.648,21700000.0,02/2025,15007167.185919998,7.176298749721261,7.3364597538620995,2025-02-01
110120140981,1101010409005051,0.011,72.17,52.0,20.17,714.97,51.0,60.31,50,149,9885,3500,4387351.793,6523610.648,17255000.0,01/2022,9999898.787998,6.999995647826244,7.236914988796701,2022-01-01
110120141511,1101010409005051,0.011,73.41,53.0,20.41,714.97,51.0,60.33,50,149,9885,3500,4387351.793,6523610.648,99200000.0,08/2024,68042324.71152,7.832779149538086,7.996511676532148,2024-08-01
110120141171,1101010409005051,0.015,97.02,70.0,27.02,714.97,51.0,60.32,50,149,9885,3500,4387351.793,6523610.648,17255000.0,08/2022,10422785.185696,7.017983828687969,7.236914988796701,2022-08-01
110120140914,1101010409005051,0.016,108.16,78.0,30.16,714.97,51.0,60.32,50,149,9885,3500,4387351.793,6523610.648,25375000.0,04/2022,14628359.915624,7.165195666851289,7.404406068036322,2022-04-01
110123374771,1101010409006002,0.053,93.97,71.0,22.97,185.05,31.0,96.0,0,26,9052,3800,4387490.907,6523616.424,148800000.0,08/2024,153319318.50556403,8.185596883008389,8.172602934128506,2024-08-01
110123197178,1101010409006007,0.006,45.66,36.0,9.66,901.22,35.0,62.71,0,89,11065,3800,4387537.7,6523577.984,73160000.0,09/2024,53297078.43388,7.726703411268566,7.864273702740608,2024-09-01
110123197801,1101010409006007,0.007,55.59,44.0,11.59,901.22,35.0,62.73,0,89,11065,3800,4387537.7,6523577.984,89280000.0,11/2024,61658971.29680401,7.789996281831511,7.950754186457913,2024-11-01
110123197194,1101010409006007,0.03,226.66,179.0,47.66,901.22,35.0,87.99,0,89,11065,3800,4387537.7,6523577.984,310000000.0,07/2024,303106183.8736961,8.481594798225467,8.491361695235222,2024-07-01
